Type	ID	Name	Modified	Version List	Date	Time	Compiled	Locked	Locked By
5	5835	Item Reg.-Show Cap. Ledger	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5836	Cost Calculation Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	5837	Additional-Currency Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5845	Get Inventory Report	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	5847	Get Average Cost Calc Overview	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	5870	Calculate BOM Tree	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	5895	Inventory Adjustment	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	5896	Calc. Inventory Adjmt. - Order	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	5899	Calc. Inventory Value-Check	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5900	ServOrderManagement	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5901	ServLoanerManagement	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5902	Service Inv.-Printed	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
5	5903	Service Shpt.-Printed	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
5	5904	Service Cr. Memo-Printed	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
5	5905	Service-Printed	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
5	5906	ServLogManagement	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
5	5911	Serv Reg.-Show Ledger Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5912	ServLedgEntries-Post	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	5913	FaultResolRelation-Calculate	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5915	Customer-Notify by Email	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
5	5916	ServMailManagement	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5917	Process Service E-Mail Queue	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5918	ServOrder-Check Response Time	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5919	Serv Reg.-Show WarrLdgEntries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5920	ServItemManagement	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	5921	ServComponent-Copy from BOM	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5922	Serv-Quote to Order (Yes/No)	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
5	5923	Service-Quote to Order	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5930	ServAllocationManagement	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5931	Resource Skill Mgt.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5932	Service-Get Shipment	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5940	ServContractManagement	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	5941	ContractDiscount-Find	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5942	ServContractQuote-Tmpl. Upd.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5943	Lock-OpenServContract	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5944	SignServContractDoc	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5945	CreateCreditfromContractLines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5950	Service-Calc. Discount	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5951	Service-Disc. (Yes/No)	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
5	5971	Service Header Apply	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5972	Service Info-Pane Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5980	Service-Post	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	5981	Service-Post (Yes/No)	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
5	5982	Service-Post+Print	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
5	5985	Serv-Item Tracking Rsrv. Mgt.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5986	Serv-Amounts Mgt.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5987	Serv-Posting Journals Mgt.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	5988	Serv-Documents Mgt.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	6080	Service Price Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	6085	Serv. Ledg Bar Chart DrillDown	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	6224	XML DOM Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	6500	Item Tracking Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	6501	Item Tracking Data Collection	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	6502	Late Binding Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	6520	Item Tracing Mgt.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	6529	Item Tracking Navigate Mgt.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	6620	Copy Document Mgt.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	6638	Sales-Get Return Receipts	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	6648	Purch.-Get Return Shipments	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	6651	Return Shipment - Printed	No	NAVW13.10.01	25-02-02	12:00:00	Yes	No	
5	6661	Return Receipt - Printed	No	NAVW13.10.01	25-02-02	12:00:00	Yes	No	
5	7000	Sales Price Calc. Mgt.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7010	Purch. Price Calc. Mgt.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7030	Campaign Target Group Mgt	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7110	Analysis Report Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7111	Insert Analysis Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7112	Analysis BarChart DrillDown	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7130	Item Budget Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7150	Update Item Analysis View	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7151	ItemAViewEntryToValueEntries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7152	Export Item Analysis View	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7153	Item Analysis Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7171	Sales Info-Pane Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7172	Sales History Copy Line Mgt.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7181	Purchases Info-Pane Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7182	Purch. History Copy Line Mgt.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7300	Whse. Jnl.-B.Register+Print	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7301	Whse. Jnl.-Register Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7302	WMS Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7303	Whse. Jnl.-Register	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7304	Whse. Jnl.-Register Batch	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7305	Whse. Jnl.-B.Register	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7306	Whse.-Act.-Register (Yes/No)	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7307	Whse.-Activity-Register	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7308	Replenishment	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7309	Whse. Jnl.-Register+Print	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7310	Whse.-Shipment Release	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7311	Whse. Worksheet-Create	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7312	Create Pick	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7313	Create Put-away	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7314	Warehouse Availability Mgt.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7315	Whse. Internal Pick Release	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7316	Whse. Int. Put-away Release	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7317	Whse. Integration Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7318	Bin Create	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7319	Bin Content Create	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7320	Whse. Undo Quantity	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7321	Create Inventory Put-away	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7322	Create Inventory Pick/Movement	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7323	Whse.-Act.-Post (Yes/No)	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7324	Whse.-Activity-Post	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7325	Whse.-Output Prod. Release	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7380	Phys. Invt. Count.-Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7600	Calendar Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7700	ADCS Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7701	ADCS Communication	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7702	Miniform Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7703	ADCS Get Field Value	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7705	Miniform Logon	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7706	Miniform Logoff	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7707	Miniform Mainmenu	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7708	Miniform Pick Activity List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7709	Miniform Put Activity List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7710	Miniform Move Activity List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7711	Miniform Whse. Activity Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7712	Miniform Phys. Journal List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	7713	Miniform Phys.-Inventory	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	7714	ADCS WS	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	8610	Questionnaire Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	8611	Config. Package Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	8612	Config. Template Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	8613	Config. Try Validate	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	8614	Config. XML Exchange	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	8615	Config. Progress Bar	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	8616	Config. Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	8617	Config. Validate Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	8618	Config. Excel Exchange	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	8619	Config. Pckg. Compression Mgt.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	8620	Config. Package - Import	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	9170	Conf./Personalization Mgt.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	9180	Generic Chart Mgt	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	9200	Matrix Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	9500	Debugger Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	9510	Document Service Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	9610	SEPA XML Schema Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	9801	Identity Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	13600	OIOUBL Document Encode	No	NAVDK7.00	07-09-12	12:00:00	Yes	No	
5	13601	OIOUBL DOM Management	No	NAVDK7.00	07-09-12	12:00:00	Yes	No	
5	13602	OIOUBL Check Sales Header	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	13603	OIOUBL Check Fin. Charge Memo	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	13604	OIOUBL Check Reminder	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	13605	OIOUBL Check Sales Invoice	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	13606	OIOUBL Check Sales Cr. Memo	No	NAVDK7.00	07-09-12	12:00:00	Yes	No	
5	13607	OIOUBL Check Issued Fin. Chrg.	No	NAVDK7.00	07-09-12	12:00:00	Yes	No	
5	13608	OIOUBL Check Issued Reminder	No	NAVDK7.00	07-09-12	12:00:00	Yes	No	
5	13609	OIOUBL Export Sales Invoice	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	13610	OIOUBL Export Sales Cr. Memo	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	13611	OIOUBL Exp. Issued Fin. Chrg.	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	13612	OIOUBL Export Issued Reminder	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	13613	OIOUBL Check Service Header	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	13614	OIOUBL Check Service Invoice	No	NAVDK7.00	07-09-12	12:00:00	Yes	No	
5	13615	OIOUBL Check Service Cr. Memo	No	NAVDK7.00	07-09-12	12:00:00	Yes	No	
5	13616	OIOUBL Export Service Invoice	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	13617	OIOUBL Export Service Cr. Memo	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	13618	Sales-Post + XML File	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	13650	FIK Management	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
5	99000752	Check Routing Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000753	Routing Line-Copy Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000755	CalendarManagement	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000756	VersionManagement	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000757	Update Prod. Order Cost	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000759	Calendar Absence Management	No	NAVW16.00.01	14-08-09	12:00:00	Yes	No	
5	99000768	Production BOM-Copy	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000769	Production BOM-Check	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000770	Where-Used Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000771	BOM Matrix Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000772	Prod. Order Route Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000773	Calculate Prod. Order	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000774	Calculate Routing Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000777	Check Prod. Order Status	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000778	OrderTrackingManagement	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000787	Create Prod. Order Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000792	Create Prod. Order from Sale	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000793	Calculate Low-Level Code	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000808	PlanningRoutingManagement	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000809	Planning Line Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000810	Calculate Planning Route Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000812	PlanningWkshManagement	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000813	Carry Out Action	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000815	Reservation-Check Date Confl.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000817	Manu. Print Report	No	NAVW13.10	17-12-01	12:00:00	Yes	No	
5	99000830	Create Reserv. Entry	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000831	Reservation Engine Mgt.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000832	Sales Line-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000833	Req. Line-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000834	Purch. Line-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000835	Item Jnl. Line-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000836	Transfer Line-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000837	Prod. Order Line-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000838	Prod. Order Comp.-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000840	Plng. Component-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000841	Item Ledger Entry-Reserve	No	NAVW13.10	17-12-01	12:00:00	Yes	No	
5	99000842	Service Line-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000844	Job Jnl. Line-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000845	Reservation Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000853	Calc. Low-level code	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000854	Inventory Profile Offsetting	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000855	Planning-Get Parameters	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000856	Planning Transparency	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000886	Capable to Promise	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000889	AvailabilityManagement	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	1	Consolidation Import/Export	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
6	10	IC G/L Account Import/Export	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
6	11	IC Dimension Import/Export	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	12	IC Outbox Imp/Exp	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
6	1000	SEPA CT pain.001.001.03	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	1010	SEPA DD pain.008.001.02	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	1220	Posting Exch. Import - CSV	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	1225	Imp / Exp Data Exch Def & Map	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	1230	Export Generic CSV	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	1231	Export Generic Fixed Width	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	5050	Export Contact	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	5051	Export Segment Contact	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	5150	Integration Pages	No	NAVW16.00.10	02-12-10	12:00:00	Yes	No	
6	5151	Integration Records	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	5900	Imp. IRIS to Area/Symptom Code	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	5901	Import IRIS to Fault Codes	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
6	5902	Import IRIS to Resol. Codes	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
6	8610	Config. Data Schema	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
6	8611	Config. Questionnaire Schema	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
6	9170	Profile Import/Export	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
6	13600	Post Exch. Imp.- Proløn	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
7	1010	Dept - MBS	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
7	1030	Dept - Country	No	NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	1	Company Information	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	4	Payment Terms	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	5	Currencies	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	6	Finance Charge Terms	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	7	Customer Price Groups	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	8	Standard Text Codes	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	9	Languages	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	10	Countries/Regions	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	11	Shipment Methods	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	14	Salespeople/Purchasers	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	15	Location List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	16	Chart of Accounts	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	17	G/L Account Card	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	18	G/L Account List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	20	General Ledger Entries	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	21	Customer Card	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	22	Customer List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	23	Cust. Invoice Discounts	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	25	Customer Ledger Entries	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	26	Vendor Card	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	27	Vendor List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	28	Vend. Invoice Discounts	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	29	Vendor Ledger Entries	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	30	Item Card	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	31	Item List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	35	Item Translations	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	36	Assembly BOM	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	37	Where-Used List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	38	Item Ledger Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	39	General Journal	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	40	Item Journal	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	41	Sales Quote	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	42	Sales Order	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	43	Sales Invoice	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	44	Sales Credit Memo	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	45	Sales List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	46	Sales Order Subform	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	47	Sales Invoice Subform	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	48	Sales Orders	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	49	Purchase Quote	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	50	Purchase Order	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	51	Purchase Invoice	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	52	Purchase Credit Memo	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	53	Purchase List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	54	Purchase Order Subform	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	55	Purch. Invoice Subform	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	56	Purchase Orders	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	61	Applied Customer Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	62	Applied Vendor Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	64	Printer Selections	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	65	Rounding Methods	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	66	Purch. Comment Sheet	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	67	Sales Comment Sheet	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	68	Purch. Comment List	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	69	Sales Comment List	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	71	User Time Registers	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	72	Resource Groups	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	76	Resource Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	77	Resource List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	88	Job Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	89	Job List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	92	Job Ledger Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	95	Sales Quote Subform	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	96	Sales Cr. Memo Subform	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	97	Purchase Quote Subform	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	98	Purch. Cr. Memo Subform	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	99	G/L Account Where-Used List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	100	Accounting Periods	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	101	General Journal Templates	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	102	Item Journal Templates	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	103	Account Schedule Names	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	104	Account Schedule	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	106	Exchange Rate Adjmt. Register	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	107	Date Compr. Registers	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	110	Customer Posting Groups	No	NAVW13.60	26-07-02	12:00:00	Yes	No	
8	111	Vendor Posting Groups	No	NAVW13.60	26-07-02	12:00:00	Yes	No	
8	112	Inventory Posting Groups	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	113	Budget	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	114	Item Vendor Catalog	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	116	G/L Registers	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	117	Item Registers	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	118	General Ledger Setup	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
